ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
605,20130905,20130917,20130912,24179,SO65782,343.6496,539.99
477,20130905,20130917,20130912,24179,SO65782,1.8663,4.99
479,20130905,20130917,20130912,24179,SO65782,3.3623,8.99
487,20130905,20130917,20130912,24179,SO65782,20.5663,54.99
374,20130905,20130917,20130912,21553,SO65783,1554.9479,2443.35
225,20130905,20130917,20130912,21553,SO65783,6.9223,8.99
540,20130905,20130917,20130912,21553,SO65783,12.1924,32.6
361,20130905,20130917,20130912,14299,SO65784,1251.9813,2294.99
573,20130905,20130917,20130912,26540,SO65785,1481.9379,2384.07
222,20130905,20130917,20130912,26540,SO65785,13.0863,34.99
577,20130905,20130917,20130912,25905,SO65786,755.1508,1214.85
482,20130905,20130917,20130912,25905,SO65786,3.3623,8.99
574,20130905,20130917,20130912,27074,SO65787,1481.9379,2384.07
606,20130905,20130917,20130912,23371,SO65788,343.6496,539.99
467,20130905,20130917,20130912,23371,SO65788,9.1593,24.49
604,20130905,20130917,20130912,18653,SO65789,343.6496,539.99
477,20130905,20130917,20130912,18653,SO65789,1.8663,4.99
479,20130905,20130917,20130912,18653,SO65789,3.3623,8.99
606,20130905,20130917,20130912,23383,SO65790,343.6496,539.99
538,20130905,20130917,20130912,23383,SO65790,8.0373,21.49
529,20130905,20130917,20130912,23383,SO65790,1.4923,3.99
217,20130905,20130917,20130912,23383,SO65790,13.0863,34.99
605,20130905,20130917,20130912,23390,SO65791,343.6496,539.99
605,20130905,20130917,20130912,23450,SO65792,343.6496,539.99
479,20130905,20130917,20130912,23450,SO65792,3.3623,8.99
477,20130905,20130917,20130912,23450,SO65792,1.8663,4.99
465,20130905,20130917,20130912,23450,SO65792,9.1593,24.49
605,20130905,20130917,20130912,23175,SO65793,343.6496,539.99
538,20130905,20130917,20130912,23175,SO65793,8.0373,21.49
225,20130905,20130917,20130912,23175,SO65793,6.9223,8.99
604,20130905,20130917,20130912,23393,SO65794,343.6496,539.99
538,20130905,20130917,20130912,23393,SO65794,8.0373,21.49
488,20130905,20130917,20130912,23393,SO65794,41.5723,53.99
382,20130905,20130917,20130912,20785,SO65795,713.0798,1120.49
539,20130905,20130917,20130912,20785,SO65795,9.3463,24.99
384,20130905,20130917,20130912,21146,SO65796,713.0798,1120.49
214,20130905,20130917,20130912,21146,SO65796,13.0863,34.99
604,20130905,20130917,20130912,27790,SO65797,343.6496,539.99
477,20130905,20130917,20130912,27790,SO65797,1.8663,4.99
479,20130905,20130917,20130912,27790,SO65797,3.3623,8.99
481,20130905,20130917,20130912,27790,SO65797,3.3623,8.99
472,20130905,20130917,20130912,11413,SO65798,23.749,63.5
584,20130905,20130917,20130912,11413,SO65798,343.6496,539.99
606,20130905,20130917,20130912,27786,SO65799,343.6496,539.99
217,20130905,20130917,20130912,27786,SO65799,13.0863,34.99
576,20130905,20130917,20130912,16588,SO65800,1481.9379,2384.07
541,20130905,20130917,20130912,16588,SO65800,10.8423,28.99
530,20130905,20130917,20130912,16588,SO65800,1.8663,4.99
217,20130905,20130917,20130912,16588,SO65800,13.0863,34.99
562,20130905,20130917,20130912,12673,SO65801,1481.9379,2384.07
589,20130906,20130918,20130913,15022,SO65802,419.7784,769.49
486,20130906,20130918,20130913,15022,SO65802,59.466,159
580,20130906,20130918,20130913,17956,SO65803,1082.51,1700.99
539,20130906,20130918,20130913,17956,SO65803,9.3463,24.99
529,20130906,20130918,20130913,17956,SO65803,1.4923,3.99
480,20130906,20130918,20130913,17956,SO65803,0.8565,2.29
353,20130906,20130918,20130913,17214,SO65804,1265.6195,2319.99
487,20130906,20130918,20130913,17214,SO65804,20.5663,54.99
535,20130906,20130918,20130913,13121,SO65805,9.3463,24.99
480,20130906,20130918,20130913,13121,SO65805,0.8565,2.29
536,20130906,20130918,20130913,15464,SO65806,11.2163,29.99
528,20130906,20130918,20130913,15464,SO65806,1.8663,4.99
536,20130906,20130918,20130913,19589,SO65807,11.2163,29.99
480,20130906,20130918,20130913,19589,SO65807,0.8565,2.29
538,20130906,20130918,20130913,19973,SO65808,8.0373,21.49
529,20130906,20130918,20130913,19973,SO65808,1.4923,3.99
214,20130906,20130918,20130913,19973,SO65808,13.0863,34.99
477,20130906,20130918,20130913,23347,SO65809,1.8663,4.99
530,20130906,20130918,20130913,23312,SO65810,1.8663,4.99
225,20130906,20130918,20130913,23312,SO65810,6.9223,8.99
474,20130906,20130918,20130913,26137,SO65811,26.1763,69.99
237,20130906,20130918,20130913,11948,SO65812,38.4923,49.99
225,20130906,20130918,20130913,14669,SO65813,6.9223,8.99
237,20130906,20130918,20130913,14669,SO65813,38.4923,49.99
529,20130906,20130918,20130913,13004,SO65814,1.4923,3.99
480,20130906,20130918,20130913,13004,SO65814,0.8565,2.29
372,20130906,20130918,20130913,22648,SO65815,1554.9479,2443.35
540,20130906,20130918,20130913,22648,SO65815,12.1924,32.6
587,20130906,20130918,20130913,21087,SO65816,419.7784,769.49
237,20130906,20130918,20130913,21087,SO65816,38.4923,49.99
529,20130906,20130918,20130913,11210,SO65817,1.4923,3.99
465,20130906,20130918,20130913,11210,SO65817,9.1593,24.49
529,20130906,20130918,20130913,29199,SO65818,1.4923,3.99
222,20130906,20130918,20130913,29199,SO65818,13.0863,34.99
529,20130906,20130918,20130913,28084,SO65819,1.4923,3.99
538,20130906,20130918,20130913,28084,SO65819,8.0373,21.49
217,20130906,20130918,20130913,28084,SO65819,13.0863,34.99
535,20130906,20130918,20130913,25353,SO65820,9.3463,24.99
480,20130906,20130918,20130913,25353,SO65820,0.8565,2.29
529,20130906,20130918,20130913,25369,SO65821,1.4923,3.99
540,20130906,20130918,20130913,25369,SO65821,12.1924,32.6
483,20130906,20130918,20130913,25369,SO65821,44.88,120
529,20130906,20130918,20130913,24985,SO65822,1.4923,3.99
540,20130906,20130918,20130913,24985,SO65822,12.1924,32.6
222,20130906,20130918,20130913,24985,SO65822,13.0863,34.99
467,20130906,20130918,20130913,24985,SO65822,9.1593,24.49
529,20130906,20130918,20130913,24935,SO65823,1.4923,3.99
540,20130906,20130918,20130913,24935,SO65823,12.1924,32.6
480,20130906,20130918,20130913,24935,SO65823,0.8565,2.29
536,20130906,20130918,20130913,12363,SO65824,11.2163,29.99
535,20130906,20130918,20130913,25871,SO65825,9.3463,24.99
528,20130906,20130918,20130913,25871,SO65825,1.8663,4.99
222,20130906,20130918,20130913,25871,SO65825,13.0863,34.99
477,20130906,20130918,20130913,15564,SO65826,1.8663,4.99
478,20130906,20130918,20130913,15564,SO65826,3.7363,9.99
477,20130906,20130918,20130913,20095,SO65827,1.8663,4.99
487,20130906,20130918,20130913,20095,SO65827,20.5663,54.99
482,20130906,20130918,20130913,13303,SO65828,3.3623,8.99
477,20130906,20130918,20130913,13303,SO65828,1.8663,4.99
477,20130906,20130918,20130913,16975,SO65829,1.8663,4.99
488,20130906,20130918,20130913,16975,SO65829,41.5723,53.99
225,20130906,20130918,20130913,16975,SO65829,6.9223,8.99
485,20130906,20130918,20130913,21904,SO65830,8.2205,21.98
491,20130906,20130918,20130913,21904,SO65830,41.5723,53.99
485,20130906,20130918,20130913,14273,SO65831,8.2205,21.98
234,20130906,20130918,20130913,14273,SO65831,38.4923,49.99
537,20130906,20130918,20130913,15930,SO65832,13.09,35
528,20130906,20130918,20130913,15930,SO65832,1.8663,4.99
214,20130906,20130918,20130913,15930,SO65832,13.0863,34.99
225,20130906,20130918,20130913,15930,SO65832,6.9223,8.99
535,20130906,20130918,20130913,16456,SO65833,9.3463,24.99
528,20130906,20130918,20130913,16456,SO65833,1.8663,4.99
214,20130906,20130918,20130913,16456,SO65833,13.0863,34.99
535,20130906,20130918,20130913,21541,SO65834,9.3463,24.99
528,20130906,20130918,20130913,21541,SO65834,1.8663,4.99
483,20130906,20130918,20130913,21541,SO65834,44.88,120
536,20130906,20130918,20130913,20973,SO65835,11.2163,29.99
528,20130906,20130918,20130913,20973,SO65835,1.8663,4.99
486,20130906,20130918,20130913,20973,SO65835,59.466,159
539,20130906,20130918,20130913,14706,SO65836,9.3463,24.99
529,20130906,20130918,20130913,22834,SO65837,1.4923,3.99
225,20130906,20130918,20130913,22834,SO65837,6.9223,8.99
528,20130906,20130918,20130913,22825,SO65838,1.8663,4.99
536,20130906,20130918,20130913,22825,SO65838,11.2163,29.99
225,20130906,20130918,20130913,22825,SO65838,6.9223,8.99
217,20130906,20130918,20130913,22825,SO65838,13.0863,34.99
538,20130906,20130918,20130913,25487,SO65839,8.0373,21.49
480,20130906,20130918,20130913,25487,SO65839,0.8565,2.29
484,20130906,20130918,20130913,25487,SO65839,2.9733,7.95
541,20130906,20130918,20130913,26403,SO65840,10.8423,28.99
530,20130906,20130918,20130913,26403,SO65840,1.8663,4.99
484,20130906,20130918,20130913,26403,SO65840,2.9733,7.95
529,20130906,20130918,20130913,20925,SO65841,1.4923,3.99
473,20130906,20130918,20130913,20925,SO65841,23.749,63.5
530,20130906,20130918,20130913,25679,SO65842,1.8663,4.99
214,20130906,20130918,20130913,25679,SO65842,13.0863,34.99
528,20130906,20130918,20130913,11225,SO65843,1.8663,4.99
537,20130906,20130918,20130913,11225,SO65843,13.09,35
485,20130906,20130918,20130913,11225,SO65843,8.2205,21.98
225,20130906,20130918,20130913,11225,SO65843,6.9223,8.99
537,20130906,20130918,20130913,13144,SO65844,13.09,35
480,20130906,20130918,20130913,13144,SO65844,0.8565,2.29
484,20130906,20130918,20130913,13144,SO65844,2.9733,7.95
472,20130906,20130918,20130913,17348,SO65845,23.749,63.5
485,20130906,20130918,20130913,17348,SO65845,8.2205,21.98
467,20130906,20130918,20130913,13061,SO65846,9.1593,24.49
485,20130906,20130918,20130913,13061,SO65846,8.2205,21.98
485,20130906,20130918,20130913,17410,SO65847,8.2205,21.98
480,20130906,20130918,20130913,17410,SO65847,0.8565,2.29
225,20130906,20130918,20130913,12733,SO65848,6.9223,8.99
590,20130906,20130918,20130913,13055,SO65849,419.7784,769.49
474,20130906,20130918,20130913,13055,SO65849,26.1763,69.99
225,20130906,20130918,20130913,13055,SO65849,6.9223,8.99
489,20130906,20130918,20130913,13055,SO65849,41.5723,53.99
353,20130906,20130918,20130913,15769,SO65850,1265.6195,2319.99
485,20130906,20130918,20130913,15769,SO65850,8.2205,21.98
214,20130906,20130918,20130913,15769,SO65850,13.0863,34.99
353,20130906,20130918,20130913,12784,SO65851,1265.6195,2319.99
485,20130906,20130918,20130913,12784,SO65851,8.2205,21.98
478,20130906,20130918,20130913,12784,SO65851,3.7363,9.99
487,20130906,20130918,20130913,12784,SO65851,20.5663,54.99
353,20130906,20130918,20130913,15999,SO65852,1265.6195,2319.99
214,20130906,20130918,20130913,15999,SO65852,13.0863,34.99
585,20130906,20130918,20130913,17779,SO65853,461.4448,742.35
530,20130906,20130918,20130913,17779,SO65853,1.8663,4.99
541,20130906,20130918,20130913,17779,SO65853,10.8423,28.99
214,20130906,20130918,20130913,17779,SO65853,13.0863,34.99
357,20130906,20130918,20130913,15121,SO65854,1265.6195,2319.99
478,20130906,20130918,20130913,15121,SO65854,3.7363,9.99
477,20130906,20130918,20130913,15121,SO65854,1.8663,4.99
581,20130906,20130918,20130913,21200,SO65855,1082.51,1700.99
231,20130906,20130918,20130913,21200,SO65855,38.4923,49.99
357,20130906,20130918,20130913,14308,SO65856,1265.6195,2319.99
477,20130906,20130918,20130913,14308,SO65856,1.8663,4.99
478,20130906,20130918,20130913,14308,SO65856,3.7363,9.99
372,20130906,20130918,20130913,21558,SO65857,1554.9479,2443.35
540,20130906,20130918,20130913,21558,SO65857,12.1924,32.6
355,20130906,20130918,20130913,14277,SO65858,1265.6195,2319.99
575,20130906,20130918,20130913,26684,SO65859,1481.9379,2384.07
214,20130906,20130918,20130913,26684,SO65859,13.0863,34.99
574,20130906,20130918,20130913,14041,SO65860,1481.9379,2384.07
541,20130906,20130918,20130913,14041,SO65860,10.8423,28.99
579,20130906,20130918,20130913,25955,SO65861,755.1508,1214.85
488,20130906,20130918,20130913,25955,SO65861,41.5723,53.99
605,20130906,20130918,20130913,23136,SO65862,343.6496,539.99
222,20130906,20130918,20130913,23136,SO65862,13.0863,34.99
605,20130906,20130918,20130913,23365,SO65863,343.6496,539.99
384,20130906,20130918,20130913,21150,SO65864,713.0798,1120.49
231,20130906,20130918,20130913,21150,SO65864,38.4923,49.99
384,20130906,20130918,20130913,20023,SO65865,713.0798,1120.49
217,20130906,20130918,20130913,20023,SO65865,13.0863,34.99
580,20130906,20130918,20130913,17860,SO65866,1082.51,1700.99
479,20130906,20130918,20130913,17860,SO65866,3.3623,8.99
477,20130906,20130918,20130913,17860,SO65866,1.8663,4.99
490,20130906,20130918,20130913,17860,SO65866,41.5723,53.99
225,20130906,20130918,20130913,17860,SO65866,6.9223,8.99
582,20130906,20130918,20130913,18096,SO65867,1082.51,1700.99
214,20130906,20130918,20130913,18096,SO65867,13.0863,34.99
580,20130906,20130918,20130913,18098,SO65868,1082.51,1700.99
491,20130906,20130918,20130913,18098,SO65868,41.5723,53.99
583,20130906,20130918,20130913,18120,SO65869,1082.51,1700.99
539,20130906,20130918,20130913,18120,SO65869,9.3463,24.99
582,20130906,20130918,20130913,17869,SO65870,1082.51,1700.99
222,20130906,20130918,20130913,17869,SO65870,13.0863,34.99
467,20130906,20130918,20130913,17869,SO65870,9.1593,24.49
580,20130906,20130918,20130913,18056,SO65871,1082.51,1700.99
539,20130906,20130918,20130913,18056,SO65871,9.3463,24.99
382,20130906,20130918,20130913,20842,SO65872,713.0798,1120.49
479,20130906,20130918,20130913,20842,SO65872,3.3623,8.99
477,20130906,20130918,20130913,20842,SO65872,1.8663,4.99
217,20130906,20130918,20130913,20842,SO65872,13.0863,34.99
390,20130906,20130918,20130913,24217,SO65873,713.0798,1120.49
217,20130906,20130918,20130913,24217,SO65873,13.0863,34.99
491,20130906,20130918,20130913,24217,SO65873,41.5723,53.99
605,20130906,20130918,20130913,11414,SO65874,343.6496,539.99
538,20130906,20130918,20130913,11414,SO65874,8.0373,21.49
489,20130906,20130918,20130913,11414,SO65874,41.5723,53.99
606,20130906,20130918,20130913,13686,SO65875,343.6496,539.99
567,20130906,20130918,20130913,29460,SO65876,461.4448,742.35
479,20130906,20130918,20130913,29460,SO65876,3.3623,8.99
577,20130906,20130918,20130913,14226,SO65877,755.1508,1214.85
564,20130906,20130918,20130913,12676,SO65878,1481.9379,2384.07
488,20130906,20130918,20130913,12676,SO65878,41.5723,53.99
582,20130907,20130919,20130914,17973,SO65879,1082.51,1700.99
529,20130907,20130919,20130914,17973,SO65879,1.4923,3.99
539,20130907,20130919,20130914,17973,SO65879,9.3463,24.99
480,20130907,20130919,20130914,17973,SO65879,0.8565,2.29
483,20130907,20130919,20130914,17973,SO65879,44.88,120
363,20130907,20130919,20130914,18143,SO65880,1251.9813,2294.99
478,20130907,20130919,20130914,18143,SO65880,3.7363,9.99
477,20130907,20130919,20130914,18143,SO65880,1.8663,4.99
491,20130907,20130919,20130914,18143,SO65880,41.5723,53.99
477,20130907,20130919,20130914,11498,SO65881,1.8663,4.99
225,20130907,20130919,20130914,11498,SO65881,6.9223,8.99
479,20130907,20130919,20130914,11498,SO65881,3.3623,8.99
231,20130907,20130919,20130914,11215,SO65882,38.4923,49.99
528,20130907,20130919,20130914,21209,SO65883,1.8663,4.99
537,20130907,20130919,20130914,21209,SO65883,13.09,35
530,20130907,20130919,20130914,23012,SO65884,1.8663,4.99
476,20130907,20130919,20130914,22155,SO65885,26.1763,69.99
222,20130907,20130919,20130914,15735,SO65886,13.0863,34.99
234,20130907,20130919,20130914,15735,SO65886,38.4923,49.99
228,20130907,20130919,20130914,13023,SO65887,38.4923,49.99
482,20130907,20130919,20130914,13023,SO65887,3.3623,8.99
486,20130907,20130919,20130914,12697,SO65888,59.466,159
488,20130907,20130919,20130914,12697,SO65888,41.5723,53.99
372,20130907,20130919,20130914,20165,SO65889,1554.9479,2443.35
479,20130907,20130919,20130914,20165,SO65889,3.3623,8.99
477,20130907,20130919,20130914,20165,SO65889,1.8663,4.99
217,20130907,20130919,20130914,20165,SO65889,13.0863,34.99
597,20130907,20130919,20130914,24850,SO65890,294.5797,539.99
222,20130907,20130919,20130914,24850,SO65890,13.0863,34.99
231,20130907,20130919,20130914,24850,SO65890,38.4923,49.99
488,20130907,20130919,20130914,28334,SO65891,41.5723,53.99
528,20130907,20130919,20130914,11661,SO65892,1.8663,4.99
535,20130907,20130919,20130914,11661,SO65892,9.3463,24.99
480,20130907,20130919,20130914,11661,SO65892,0.8565,2.29
535,20130907,20130919,20130914,11277,SO65893,9.3463,24.99
535,20130907,20130919,20130914,26500,SO65894,9.3463,24.99
536,20130907,20130919,20130914,23457,SO65895,11.2163,29.99
528,20130907,20130919,20130914,23457,SO65895,1.8663,4.99
222,20130907,20130919,20130914,23457,SO65895,13.0863,34.99
536,20130907,20130919,20130914,22056,SO65896,11.2163,29.99
528,20130907,20130919,20130914,22056,SO65896,1.8663,4.99
478,20130907,20130919,20130914,22352,SO65897,3.7363,9.99
478,20130907,20130919,20130914,11869,SO65898,3.7363,9.99
477,20130907,20130919,20130914,11869,SO65898,1.8663,4.99
490,20130907,20130919,20130914,11869,SO65898,41.5723,53.99
478,20130907,20130919,20130914,21481,SO65899,3.7363,9.99
475,20130907,20130919,20130914,12916,SO65900,26.1763,69.99
228,20130907,20130919,20130914,12916,SO65900,38.4923,49.99
478,20130907,20130919,20130914,14765,SO65901,3.7363,9.99
478,20130907,20130919,20130914,29341,SO65902,3.7363,9.99
217,20130907,20130919,20130914,29341,SO65902,13.0863,34.99
490,20130907,20130919,20130914,29341,SO65902,41.5723,53.99
467,20130907,20130919,20130914,28000,SO65903,9.1593,24.49
474,20130907,20130919,20130914,28000,SO65903,26.1763,69.99
476,20130907,20130919,20130914,28045,SO65904,26.1763,69.99
228,20130907,20130919,20130914,28045,SO65904,38.4923,49.99
476,20130907,20130919,20130914,19397,SO65905,26.1763,69.99
225,20130907,20130919,20130914,19397,SO65905,6.9223,8.99
477,20130907,20130919,20130914,17534,SO65906,1.8663,4.99
477,20130907,20130919,20130914,18072,SO65907,1.8663,4.99
465,20130907,20130919,20130914,26177,SO65908,9.1593,24.49
477,20130907,20130919,20130914,26177,SO65908,1.8663,4.99
477,20130907,20130919,20130914,29229,SO65909,1.8663,4.99
214,20130907,20130919,20130914,29229,SO65909,13.0863,34.99
528,20130907,20130919,20130914,16498,SO65910,1.8663,4.99
214,20130907,20130919,20130914,16498,SO65910,13.0863,34.99
528,20130907,20130919,20130914,14550,SO65911,1.8663,4.99
217,20130907,20130919,20130914,14550,SO65911,13.0863,34.99
225,20130907,20130919,20130914,14550,SO65911,6.9223,8.99
539,20130907,20130919,20130914,19190,SO65912,9.3463,24.99
480,20130907,20130919,20130914,19190,SO65912,0.8565,2.29
535,20130907,20130919,20130914,18044,SO65913,9.3463,24.99
528,20130907,20130919,20130914,18044,SO65913,1.8663,4.99
480,20130907,20130919,20130914,18044,SO65913,0.8565,2.29
529,20130907,20130919,20130914,19508,SO65914,1.4923,3.99
480,20130907,20130919,20130914,19508,SO65914,0.8565,2.29
538,20130907,20130919,20130914,28463,SO65915,8.0373,21.49
477,20130907,20130919,20130914,19183,SO65916,1.8663,4.99
222,20130907,20130919,20130914,19183,SO65916,13.0863,34.99
225,20130907,20130919,20130914,19183,SO65916,6.9223,8.99
538,20130907,20130919,20130914,29445,SO65917,8.0373,21.49
480,20130907,20130919,20130914,29445,SO65917,0.8565,2.29
486,20130907,20130919,20130914,29445,SO65917,59.466,159
538,20130907,20130919,20130914,25754,SO65918,8.0373,21.49
480,20130907,20130919,20130914,25754,SO65918,0.8565,2.29
530,20130907,20130919,20130914,16464,SO65919,1.8663,4.99
217,20130907,20130919,20130914,16464,SO65919,13.0863,34.99
541,20130907,20130919,20130914,24081,SO65920,10.8423,28.99
480,20130907,20130919,20130914,24081,SO65920,0.8565,2.29
530,20130907,20130919,20130914,24106,SO65921,1.8663,4.99
222,20130907,20130919,20130914,24106,SO65921,13.0863,34.99
528,20130907,20130919,20130914,11306,SO65922,1.8663,4.99
537,20130907,20130919,20130914,11306,SO65922,13.09,35
537,20130907,20130919,20130914,11308,SO65923,13.09,35
485,20130907,20130919,20130914,11308,SO65923,8.2205,21.98
214,20130907,20130919,20130914,11308,SO65923,13.0863,34.99
530,20130907,20130919,20130914,15448,SO65924,1.8663,4.99
484,20130907,20130919,20130914,15448,SO65924,2.9733,7.95
485,20130907,20130919,20130914,18852,SO65925,8.2205,21.98
480,20130907,20130919,20130914,18852,SO65925,0.8565,2.29
483,20130907,20130919,20130914,18852,SO65925,44.88,120
485,20130907,20130919,20130914,13232,SO65926,8.2205,21.98
231,20130907,20130919,20130914,12502,SO65927,38.4923,49.99
374,20130907,20130919,20130914,16770,SO65928,1554.9479,2443.35
214,20130907,20130919,20130914,16770,SO65928,13.0863,34.99
600,20130907,20130919,20130914,19824,SO65929,294.5797,539.99
535,20130907,20130919,20130914,19824,SO65929,9.3463,24.99
528,20130907,20130919,20130914,19824,SO65929,1.8663,4.99
214,20130907,20130919,20130914,19824,SO65929,13.0863,34.99
467,20130907,20130919,20130914,19824,SO65929,9.1593,24.49
589,20130907,20130919,20130914,14877,SO65930,419.7784,769.49
476,20130907,20130919,20130914,14877,SO65930,26.1763,69.99
234,20130907,20130919,20130914,14877,SO65930,38.4923,49.99
363,20130907,20130919,20130914,15914,SO65931,1251.9813,2294.99
480,20130907,20130919,20130914,15914,SO65931,0.8565,2.29
363,20130907,20130919,20130914,15989,SO65932,1251.9813,2294.99
487,20130907,20130919,20130914,15989,SO65932,20.5663,54.99
484,20130907,20130919,20130914,15989,SO65932,2.9733,7.95
572,20130907,20130919,20130914,15453,SO65933,461.4448,742.35
562,20130907,20130919,20130914,11491,SO65934,1481.9379,2384.07
541,20130907,20130919,20130914,11491,SO65934,10.8423,28.99
530,20130907,20130919,20130914,11491,SO65934,1.8663,4.99
222,20130907,20130919,20130914,11491,SO65934,13.0863,34.99
564,20130907,20130919,20130914,16595,SO65935,1481.9379,2384.07
479,20130907,20130919,20130914,16595,SO65935,3.3623,8.99
477,20130907,20130919,20130914,16595,SO65935,1.8663,4.99
465,20130907,20130919,20130914,16595,SO65935,9.1593,24.49
581,20130907,20130919,20130914,21194,SO65936,1082.51,1700.99
529,20130907,20130919,20130914,21194,SO65936,1.4923,3.99
539,20130907,20130919,20130914,21194,SO65936,9.3463,24.99
386,20130907,20130919,20130914,17915,SO65937,713.0798,1120.49
214,20130907,20130919,20130914,17915,SO65937,13.0863,34.99
234,20130907,20130919,20130914,17915,SO65937,38.4923,49.99
225,20130907,20130919,20130914,17915,SO65937,6.9223,8.99
386,20130907,20130919,20130914,17918,SO65938,713.0798,1120.49
217,20130907,20130919,20130914,17918,SO65938,13.0863,34.99
390,20130907,20130919,20130914,26019,SO65939,713.0798,1120.49
491,20130907,20130919,20130914,26019,SO65939,41.5723,53.99
359,20130907,20130919,20130914,14673,SO65940,1251.9813,2294.99
376,20130907,20130919,20130914,21226,SO65941,1554.9479,2443.35
540,20130907,20130919,20130914,21226,SO65941,12.1924,32.6
480,20130907,20130919,20130914,21226,SO65941,0.8565,2.29
380,20130907,20130919,20130914,18277,SO65942,1554.9479,2443.35
479,20130907,20130919,20130914,18277,SO65942,3.3623,8.99
477,20130907,20130919,20130914,18277,SO65942,1.8663,4.99
217,20130907,20130919,20130914,18277,SO65942,13.0863,34.99
575,20130907,20130919,20130914,26532,SO65943,1481.9379,2384.07
477,20130907,20130919,20130914,26532,SO65943,1.8663,4.99
479,20130907,20130919,20130914,26532,SO65943,3.3623,8.99
578,20130907,20130919,20130914,25910,SO65944,755.1508,1214.85
225,20130907,20130919,20130914,25910,SO65944,6.9223,8.99
581,20130907,20130919,20130914,21267,SO65945,1082.51,1700.99
222,20130907,20130919,20130914,21267,SO65945,13.0863,34.99
582,20130907,20130919,20130914,18059,SO65946,1082.51,1700.99
477,20130907,20130919,20130914,18059,SO65946,1.8663,4.99
479,20130907,20130919,20130914,18059,SO65946,3.3623,8.99
384,20130907,20130919,20130914,24212,SO65947,713.0798,1120.49
222,20130907,20130919,20130914,24212,SO65947,13.0863,34.99
581,20130907,20130919,20130914,17864,SO65948,1082.51,1700.99
234,20130907,20130919,20130914,17864,SO65948,38.4923,49.99
565,20130907,20130919,20130914,14324,SO65949,461.4448,742.35
222,20130907,20130919,20130914,14324,SO65949,13.0863,34.99
357,20130908,20130920,20130915,18139,SO65950,1265.6195,2319.99
485,20130908,20130920,20130915,18139,SO65950,8.2205,21.98
478,20130908,20130920,20130915,18139,SO65950,3.7363,9.99
477,20130908,20130920,20130915,18139,SO65950,1.8663,4.99
357,20130908,20130920,20130915,13783,SO65951,1265.6195,2319.99
485,20130908,20130920,20130915,13783,SO65951,8.2205,21.98
217,20130908,20130920,20130915,13783,SO65951,13.0863,34.99
357,20130908,20130920,20130915,18131,SO65952,1265.6195,2319.99
480,20130908,20130920,20130915,18131,SO65952,0.8565,2.29
539,20130908,20130920,20130915,14686,SO65953,9.3463,24.99
539,20130908,20130920,20130915,15136,SO65954,9.3463,24.99
480,20130908,20130920,20130915,15136,SO65954,0.8565,2.29
538,20130908,20130920,20130915,25263,SO65955,8.0373,21.49
529,20130908,20130920,20130915,25263,SO65955,1.4923,3.99
217,20130908,20130920,20130915,25263,SO65955,13.0863,34.99
477,20130908,20130920,20130915,20406,SO65956,1.8663,4.99
487,20130908,20130920,20130915,20406,SO65956,20.5663,54.99
475,20130908,20130920,20130915,22151,SO65957,26.1763,69.99
471,20130908,20130920,20130915,22151,SO65957,23.749,63.5
530,20130908,20130920,20130915,28218,SO65958,1.8663,4.99
479,20130908,20130920,20130915,28218,SO65958,3.3623,8.99
477,20130908,20130920,20130915,28218,SO65958,1.8663,4.99
357,20130908,20130920,20130915,18137,SO65959,1265.6195,2319.99
478,20130908,20130920,20130915,18137,SO65959,3.7363,9.99
477,20130908,20130920,20130915,18137,SO65959,1.8663,4.99
225,20130908,20130920,20130915,18137,SO65959,6.9223,8.99
359,20130908,20130920,20130915,16448,SO65960,1251.9813,2294.99
480,20130908,20130920,20130915,16448,SO65960,0.8565,2.29
357,20130908,20130920,20130915,16262,SO65961,1265.6195,2319.99
477,20130908,20130920,20130915,16262,SO65961,1.8663,4.99
478,20130908,20130920,20130915,16262,SO65961,3.7363,9.99
214,20130908,20130920,20130915,16262,SO65961,13.0863,34.99
587,20130908,20130920,20130915,14709,SO65962,419.7784,769.49
228,20130908,20130920,20130915,14709,SO65962,38.4923,49.99
529,20130908,20130920,20130915,11159,SO65963,1.4923,3.99
480,20130908,20130920,20130915,11159,SO65963,0.8565,2.29
530,20130908,20130920,20130915,29003,SO65964,1.8663,4.99
529,20130908,20130920,20130915,28641,SO65965,1.4923,3.99
539,20130908,20130920,20130915,28641,SO65965,9.3463,24.99
487,20130908,20130920,20130915,28641,SO65965,20.5663,54.99
541,20130908,20130920,20130915,13941,SO65966,10.8423,28.99
535,20130908,20130920,20130915,11019,SO65967,9.3463,24.99
225,20130908,20130920,20130915,11520,SO65968,6.9223,8.99
538,20130908,20130920,20130915,11520,SO65968,8.0373,21.49
540,20130908,20130920,20130915,13707,SO65969,12.1924,32.6
472,20130908,20130920,20130915,13707,SO65969,23.749,63.5
529,20130908,20130920,20130915,13707,SO65969,1.4923,3.99
540,20130908,20130920,20130915,24974,SO65970,12.1924,32.6
529,20130908,20130920,20130915,24974,SO65970,1.4923,3.99
473,20130908,20130920,20130915,24974,SO65970,23.749,63.5
536,20130908,20130920,20130915,12945,SO65971,11.2163,29.99
475,20130908,20130920,20130915,28575,SO65972,26.1763,69.99
477,20130908,20130920,20130915,13290,SO65973,1.8663,4.99
